,ERR2731369
PAX2,0.0
NUDT5,45.52941028587712
RORC,0.0
FGF13,0.24472424769862308
ATP2C1,67.94091689859256
PRC1,16.190354982766106
ELOVL7,0.16062199322698179
ARHGEF25,43.76986669387167
LINC02324,0.0
LIMS3,0.0
CCDC196,0.0
STMP1,75.91674452236249
ABCF2,17.476538596834242
NECAB3,26.141276035900702
CCKBR,0.0
TMEM229B,2.039368730821859
PLAUR,109.9575793780444
PLCG1,53.87936271244079
ANKRD9,5.144771116391508
CIART,9.629168626798434
NRIP2,5.911728290434637
FERMT3,22.663603797207415
ARCN1,164.43534203787215
IFT140,13.044826764153239
LY75,1.5513737748172343
CBX2,2.555585130030639
PEX16,31.450139289212764
GPAT2,10.286295296136508
WDR66,2.7943619277837723
PCSK1,2.0413251474861167
NCOR1P1,0.0
SPDYE8,0.0
HOTAIR,0.0
MARCHF3,4.847506084831127
NLRX1,19.35742856796352
SNORD169,0.0
YIF1A,149.91591021565262
ADAM21P1,0.0
CTSG,18.203708742243034
SP3,30.17137819627705
ADAM20P1,1.3793951543948246
PRKAG1,125.32901731209544
LINC01269,0.0
H2BC4,12.145418571572645
H2BC10,0.0
H2BC6,0.0
H2BC7,0.0
CCDC136,7.087040212166833
FABP6,0.5826767802348168
FLNC,24.05535705703677
FLNA,480.7468533505071
ATP6V1G1,167.2067070828252
CXCL14,158.32460621327314
APBA3,33.965892398014894
AGL,10.553273143941048
CIR1,71.58152346820843
SNORD56B,0.0
HRNR,0.4230335054175742
HES5,0.17097426670787488
DTX2,20.704566687917044
ZNF207,158.5466528972171
DAOA,0.0
MYL6B,236.26726907159386
RFPL4AL1,0.0
MCL1,440.2715022933031
TBL3,24.398353500442234
ATG4A,14.509965085935384
JMJD6,20.638561588298877
CYP7B1,47.231709724434566
ADPGK,101.4692574880506
DBI,218.33906689076156
PEBP4,1.5474506873521332
OTOR,0.0
EMC7,223.08459775289393
TTTY14,0.0
MRGPRD,0.0
SLC15A2,0.4571450744140792
ARL13A,0.441841110841691
DRP2,4.69086324043002
HEATR4,0.3824893198331056
ACOT2,22.862330046046708
ATP5MD,201.2177147744234
ACOT6,0.26647431326807103
NFYA,13.817716723618101
TSPYL4,43.505126348882236
LINC02274,0.0
SLAMF6,1.9050524587589481
GPATCH2,6.378442857187589
EMP1,196.2600104244828
C17orf100,4.487800344094283
ZNF234,7.616092688037786
CEACAM19,5.538410187574488
CHGA,0.11404026655981174
KCNG2,0.0
KCND2,1.1069909025317348
FBLIM1,68.38730824654283
TRAPPC4,39.71078227893576
NAT8,0.0
PRADC1,36.966467793281915
HSFY2,0.0
OSBPL10,13.352225821653155
POLDIP3,89.5237319921001
PAPPA2,0.05411405840534192
WFDC11,0.0
TEX52,1.1678586197139795
C9orf64,22.220904266495037
ZNF350,18.263391309143522
SENP2,25.808437237194855
GARNL3,9.812787708503123
VCX3B,0.0
ACKR3,351.25592381534227
SLC13A5,0.07008356938737657
NRP2,28.786481642678826
GPATCH2L,6.707634522552373
ARHGAP11B,0.32166610757049946
RAB25,0.7202679562948111
EXOC4,39.595200490709324
SLC66A2,53.87853462378245
PROX2,1.9846770474785187
CYSRT1,2.079513784578195
RNF43,0.31073428842996065
ZBED9,0.01772114679201709
KLHL29,5.122549569785497
PACRGL,4.241613804423093
H6PD,45.738047823409744
BSDC1,51.33231808432295
GHR,4.7087735641549395
LINC01220,2.3193640278814174
GMCL2,0.0
CPD,43.223198168161176
ETV7,4.620766650833113
FAM189A2,0.15526058238767237
SMAD4,28.802740953059928
LIPE,4.956347970409015
LCK,0.0
ITGAD,0.14540720010356264
TMEM132D,0.036898113956190116
RPL26L1,62.01091143480402
LINC01629,0.0
LINC02288,0.8472505002835963
LINC02289,0.0
FABP1,0.0
FABP4,139.27590040883354
LPAR6,19.338887984528608
C2CD2,29.33726863403024
BMP2K,11.014334906346315
GOLIM4,75.80735948493775
AWAT1,0.0
MBD3L3,0.0
DENND6A,12.66814067402472
SLC51A,4.511568517451014
KIN,6.477881619506792
ELOA,28.324863678227494
TBCCD1,10.535546589639479
FFAR4,0.0
LYPD6,0.6412745867456837
KIAA0895,3.019735179124441
TMEM248,110.85649638450218
DDIT4L,23.12380996399624
SNORA79,0.0
LINC02308,5.685900888445246
DEGS1,210.40923794430714
ZNF845,3.6209486596002067
LINC01467,0.0
LINC02311,0.0
LINC02301,0.0
SNORD3P3,0.0
LINC02329,0.0
LINC00911,0.0
FLRT2,4.5480222241407136
KCNMB4,6.022774243102376
GPR31,0.0
ANGPTL3,0.11604746879078591
LINC02328,2.453874570419798
LINC01148,0.0
LINC02330,0.0
GALE,34.40972259594233
LINC01147,0.5313848101437237
LINC01146,0.0
AMHR2,0.0
OXTR,2.0233632208350296
PVALEF,0.0
ACTR3B,6.705495799599351
GCG,0.0
MOB4,0.05743971812261516
CCDC153,1.5929735752975187
RPEL1,0.10627696202874475
CTPS2,15.108453078340567
MYBL1,2.6974909205493938
LTB4R2,0.6844412242685073
HOMEZ,6.265353032236109
ZFP28,4.392048300177803
PLAT,181.90176701592992
SLC6A17,0.10581330435707059
PCSK2,0.0
SCG5,0.0
PLPPR4,2.298858300514246
LINC02317,0.0
LINC00642,0.0
ITM2C,133.4837436759104
TMEM147,217.9322853307653
TGDS,17.162055491304937
TMEM132E,0.03898896471257774
TBC1D9B,49.17714479392529
DGLUCY,43.2617063485338
SNORA11B,0.0
LHFPL6,219.78693868711937
LHFPL2,54.19324302751481
VPS33B,21.458406207541742
URM1,46.48026549189806
PSMD11,85.48015832719187
DPEP2NB,0.1910294760516678
ANKRD65,16.98506583315799
ZNF157,0.0
MPO,0.2815546382104805
UGDH,148.4038619955093
ALDH5A1,2.123586375702027
SNORA80E,0.0
SNHG9,41.29065230751983
RNASE1,59.11991352777658
STOX1,0.06286307390203454
MYO1B,120.93307714742176
SLC24A4,0.09145335991161553
GNG11,114.38467269772468
GMFB,73.25851806566983
ALDH4A1,11.599799495600399
NSL1,9.071946401903693
ZNF121,8.235143080152614
LINC02287,0.0
CTF1,32.989608060034485
EGFL7,33.20209099726966
RBM23,21.734265160147217
APEX1,367.52007074808876
GPR155,4.810994019354923
CSHL1,0.0
DISP3,0.08599047639932625
ARPC4,126.096434591972
SESN3,11.785805356493722
DHRSX,20.184872131871312
ANKLE1,2.2163159839687925
SMARCC2,83.25432363751193
NT5C1A,0.0
ZNF483,1.1905513995857042
RTN1,1.80697163350277
UBE4A,42.27992946919615
SERPINA13P,0.0
NKAIN1,2.8664227849025923
CSN3,0.0
PAGR1,27.054537218153794
ULBP3,8.69534121825347
UQCRQ,65.95256204676951
LINC02292,0.0
SYNE3,6.496692899901881
SNHG10,8.59997945922048
SCARNA13,0.0
LINC02318,0.0
TCL6,0.0
TBC1D17,69.74787076264992
GSKIP,26.54301582455302
SP1,36.63807716371799
PRDM7,0.0
NXF2B,0.0
TERB1,0.3297449805116189
UBASH3B,13.758836134533702
CST3,262.74967286685546
SYNJ1,7.659723021159232
LINC02299,0.0
LINC00618,0.6270635155712642
LINC02304,0.0
LINC02325,0.0
LINC02291,0.0
LINC02312,0.0
LINC01550,1.1721553379278615
CAPN10,22.412436706203064
MAP3K19,0.0
HHIPL1,8.548676649573187
PHACTR2,14.738590413835983
CDK14,34.24633744939292
NINL,34.49295353570279
HPS5,18.624493143887783
ELMOD1,0.0
ZNF280D,13.24239099715783
ASTN2,1.9960119154414004
MBLAC2,6.668835882458386
TARS2,28.680165204027762
ZFAND5,156.85176937435273
LINC00523,0.0
GNAO1,0.6698196796331154
CDCP2,0.0808752872887554
STARD3,78.51784510263822
C1orf194,0.0
LINC02719,0.0
LINC02760,0.0
LINC02737,0.0
LINC02746,0.0
LINC02711,0.0
LINC02732,0.0
SNORD112,5.879738418733152
PABPC5,5.260311827676658
FRAS1,1.1660909283579133
CD1D,0.7699657453102937
C2CD3,6.782463115666127
SPINK6,0.0
MEG9,9.00334945368514
LINC02285,0.2392916798321632
LINC00524,0.0
LINC02314,0.0
DIO3OS,12.530208972038684
LINC00239,0.0
NSUN7,0.04678031186634147
TMEM156,0.0
SLC25A6,539.5982028587468
AMPH,50.74492281526615
HJURP,6.530584345924372
AMDHD1,0.0
HOXD1,2.160476523956561
MCOLN3,18.864160760102195
SIRPB2,0.2969620509461365
AGAP1,11.86304597445389
RXRG,0.7545664304040879
ZFHX3,7.106992778700929
TSPY1,0.0
SLC24A3,1.962411420224808
MIF4GD,19.099578935621647
STX11,0.7403086344807548
VAMP4,20.001926789058903
LINC02323,0.7766903369723922
PPP6C,51.622751652472765
DBNDD2,2.9755400187825503
PCDH8,0.0
SH3GL2,1.2109969460057963
LINC00677,0.0
LINC00605,1.162361638619904
SNORA28,4.4914668476433794
RPL22,342.08109861623456
POU6F2,0.0
EMC4,109.08727014892757
PSMB6,333.9735250165799
PTGER3,8.326959245603694
GMFG,33.734280968391225
PTCD2,4.222486347163041
POC1A,11.166229687594123
TELO2,26.77640682423679
ITLN1,2.088984245246216
C9orf129,0.03215938757227253
LINC00637,0.0
LINC02691,0.058433125741152905
LINC02280,0.08898189037784054
EPB42,0.08912201933906548
TMEM42,18.515899330684928
TAPBP,27.04777567483435
LINC00638,1.6182123606759629
PRAMEF13,0.0
LINC02298,3.008238260747194
LEFTY2,0.39437269881746745
CHST8,0.3902929812434937
SLK,35.41458773590669
RTRAF,55.30830864214921
HS1BP3,88.24912469728045
CDY2B,0.0
GPRIN2,0.0
DONSON,37.74342493154154
SLC23A3,5.405849053641226
UNC45A,79.36750563701533
EPX,0.20813711761789844
PRKG2,17.440311316731165
CST11,0.0
NQO2,24.65471185972295
RUBCN,9.04051660358988
C2orf74,14.18584889159685
ELK2AP,0.0
ADAM6,0.0
LINC00226,0.0
LINC00221,0.0
MAFIP,0.0
LSP1,115.20312143242202
TXNDC9,57.68296864982744
FAM32A,237.66521608352954
LYNX1,15.706640289527153
C19orf81,0.0
CNOT3,4.703321273970121
TTTY15,0.0
TUBGCP3,12.163806100236435
PGRMC2,181.36572327751557
ZFP69B,1.4093447712570981
CNMD,0.0
FBXO30,11.45480361700604
AMIGO2,11.535500928982776
COL9A1,0.5001143242284575
ZNF283,4.779737775084878
EPHX2,22.46574764873842
PYCARD,79.50767885693784
GRIK2,0.0
GPRC5C,4.294414268108743
LTB,0.06335570364433987
LTN1,14.772871497946387
RIN3,39.841107525335836
CASQ2,0.41920357244671547
HS6ST1,21.49522651612876
KL,0.31603300834634707
GNG10,2.2618144458407294
COL25A1,0.4332438834856006
OSM,0.08891199101383596
ZNF844,7.33606251781752
POU6F1,14.38597498767302
FAR2,16.13494185533562
NEFL,0.0
EOLA2,43.55880481589989
GAS2L3,2.907148062344516
SYT8,2.485874307439685
ZNF304,7.449349482449612
PALM3,0.7811845713539252
PTPRM,105.14074743648388
SNCB,0.0
CASZ1,0.26563005059989014
HUWE1,43.46530069373353
MPG,74.35939879038047
FYB1,2.094059333115437
RABL6,75.33947434003548
LRSAM1,23.65401723136293
CPT2,30.697070788576816
HTD2,0.097015683909097
LRRC8A,74.34745257152414
ITGB8,8.160315586217598
COG4,78.44016396142594
FOXD2,1.6242555337248115
APOL4,17.357015343799038
APOL6,5.2516024291908945
ALX3,14.994836737186093
PDE4C,2.2118355608206075
POLD4,94.79240781951353
BTRC,14.212388476624692
LZTS2,104.66297102520478
CHEK2P2,0.0
HERC2P3,0.15452831204750464
HERC2P9,3.369780030701268
ARMH1,9.493363832018352
GOLGA8CP,0.0
NBEAP1,0.29398692093665757
ASCL5,0.3188308860862343
POTEB2,0.0
POTEB,0.0
NF1P2,0.0
LINC01193,0.0
FAM30C,0.0
CXADRP2,0.0
POTEB3,0.0
LINC02203,0.0
OR4N3P,0.0
REREP3,0.0
GOLGA8EP,0.0
HERC2P7,0.12832762421838226
HERC2P2,3.4985968219056836
CBLC,0.0
ACO2,66.15565960784924
NPIPA2,0.0
NPIPA3,0.0
GOLGA8IP,0.0
WHAMMP3,3.7854503197529485
RNF224,2.1838748983751044
COX5A,122.73765977928385
PDE1C,0.35707718106705877
RCSD1,0.9997601259368939
XAF1,7.9224067406258145
FOXD4L3,0.0
GOLGA8DP,0.003028846492028504
HERC2P11,0.2470950242829596
PLD4,0.08717264676572178
PWRN4,0.0
PWRN2,0.0
PWRN3,0.0
PWRN1,0.0
HES6,7.115429058635037
PIK3CG,0.3384625826197485
HYI,0.0
DLX4,0.9736341037472102
PDAP1,146.5181759613935
KIF14,1.7069298192579445
PANTR1,0.15357525720571663
POLR3F,21.06674049555575
SMILR,0.7956763765245214
CCDC26,0.0
LCAL1,0.0
PDHB,133.57231842556834
SNORD107,0.0
PWARSN,0.6928406289186115
PWAR5,1.2415783245605359
SNORD64,0.0
SNORD108,0.0
SNORD109B,0.0
SNORD109A,0.0
IPW,10.61895398945726
PWAR1,0.0
PWAR4,0.0
FMR1,29.296130822575993
CLINT1,95.41328640069663
C2CD2L,8.659473380105124
DCX,0.070395955982552
LRRC3C,0.0
NOS1AP,0.03043833926599789
RASSF8,39.185879260955225
PBX1,16.71496800039778
EIF1AX,51.925589767839064
PIKFYVE,13.863586446372748
LINC02346,0.0
LINC00929,0.0
HSFX2,0.0
RAB3B,7.262259071964225
CCDC18,6.1672809499624295
KIRREL1,70.06757205088599
DACT2,0.053313690325300596
TREM1,0.16635673644771368
CCDC43,36.79305442919839
UBA1,308.4259494025196
WHAMMP2,0.6005199965153641
PDCD6IPP2,0.16169280651516169
SSH1,21.115734075077143
EVI5L,16.84869700479535
KCNJ3,0.0
SUSD3,2.9021785784772605
TSTD2,7.36967213368424
CCDC181,0.706817014325228
ULK4P1,0.0
ULK4P2,0.0
ULK4P3,0.0
FMO1,140.24151500002816
NUP205,20.406853964299934
TCAF1,11.935765072752762
LINC02249,0.0
DNM1P50,0.0538591313636037
WHAMMP1,2.552682179452127
LINC02256,0.1389113458034035
TMEM209,17.334634211985797
HERC2P10,0.0
RFPL2,0.0
PALM,15.621169442990196
LINC02352,0.32966494532217433
CD27,1.286192779097877
LRRC23,16.86442640390762
POMK,3.0150496686364723
NDRG1,152.06921763377701
CCDC175,0.0
ASRGL1,1.6952814075157918
ATXN1L,24.42593460122655
IPO11,6.620575306696778
SLC22A1,2.355566380033573
TMCO5B,0.0
ARFGAP2,91.1996653557555
MAGEA9,0.0
SUSD6,20.642081662909604
ATP1A1,286.56046806270103
CRKL,45.10872136831626
CLIC3,20.56636562473441
HMMR,1.0883169669289727
OR52I1,0.0
OR52E6,0.0
GOLGA8B,20.832304853552294
LINC02252,0.0
ANP32AP1,0.0
TOPAZ1,0.0
PPP1R8,75.89908604331096
TLR4,8.296280124861699
CASP8AP2,4.057166351225153
BORCS5,2.2386685094530248
CSNK1A1P1,0.13394670362202743
ANO5,0.033526352061793004
CEP85,7.20242379505766
LINC02345,0.0
LINC01852,1.5791090665001426
TNP1,0.0
SYNE1,6.876154578013149
ZBTB43,13.664829110549581
FAM236D,0.0
TPD52L1,5.426973751467835
NPHS2,0.0
OR51T1,0.0
ZNF493,3.080226344028013
ZNF134,10.274914532614558
ZNF132,3.209836942299631
CCPG1,7.0985447800024595
SERPINE1,1290.545294586079
XAGE5,0.0
MSR1,16.82424615970571
BCL2A1,19.22519732967353
NEU1,10.890229022588727
MRPL42P5,0.8484630027032471
PAQR4,17.578447009972326
RPUSD2,13.461897935931216
RUVBL1,18.27214720433303
LY6D,0.0
ASPHD2,2.3510230027427066
FOLH1B,0.0
POGLUT3,73.47841221534281
KCNA10,0.11555381782604712
GJA4,5.865229502215612
N4BP3,5.484317413964548
CAMTA2,29.834141564453876
NCOR2,48.18356053649594
FMNL3,13.050919383009477
RGS19,15.016357074961537
NCAM2,0.9526401183851608
GET1,17.226823964351993
CHRDL1,143.97527655009497
XPA,12.243565877950944
GAGE4,0.0
SRCIN1,0.06408207476892466
NOP58,121.30204075528103
RBM10,41.14617995095987
CD8B,0.0
RIN2,54.52064745087446
FLI1,13.769586358620215
FLG,0.24772758599993497
FOXO1,13.846992549637223
SEPHS1,45.572609762862314
GRAP,0.7401431284144725
ZNF547,2.689230464752514
ANKRD31,0.09117525741953694
PRX,10.170243192402921
LEO1,61.54370557692134
MAF1,211.52058974738495
ZNRF1,32.443420451226345
SPATC1L,15.007815396383386
NBN,25.3252556182405
TM4SF18,4.267728350400178
GINM1,160.75884084576
ZNF653,9.773632037267433
FTSJ3,69.16681866981993
SDCBP2,0.13331562374630526
BATF3,7.71715667458726
PXMP2,33.138690654859936
TEX11,0.0
RSPH4A,1.514446708909613
SCGN,0.3090374458992851
CNOT11,66.6958717609657
TMEM62,15.907472350811567
DACH1,0.4610385521817237
TDGF1,0.11290270779113531
CCK,0.0
OR52L1,0.0
ZBTB26,7.92489227808417
CFHR3,0.27606088917222726
MINDY1,16.741027530957446
CYP24A1,0.6215159737922626
DFFA,22.92799620395642
WDR47,21.814111825467972
C1orf54,42.487894388907094
PRSS48,0.5675463838999228
DLST,140.20508572496155
CLEC4G,0.08322423864750969
TENT4B,7.074060285038324
KCMF1,27.873683939127005
SPDYE4,0.0
HAGHL,17.86086524334632
NOTCH2NLC,1.9820647336355517
TMEM139,0.0
TEPSIN,16.966218720287433
RFNG,90.66934962657163
SRSF3,103.21282633501086
LUC7L,55.24080765638977
TCERG1,50.47008244821122
MBIP,47.1832952992362
TTF1,20.138523665875034
ACTL6B,0.0
SLC12A9,31.216172406743578
CES3,0.44925155207341205
TFEC,0.30053538310828104
STRCP1,0.22992328904279685
CATSPER2P1,1.661430672449368
NOMO2,4.5685599771702945
FRMPD1,0.2734880054968216
SERF2,127.38891828211078
EBNA1BP2,92.36775426992791
ZBP1,0.0
SLC2A5,2.901193286140314
DCAKD,41.13694462784662
NASP,101.38841553469693
OR13A1,0.05440277075732428
PIN4P1,0.1929837417913268
LBX1,0.0
PSG5,4.555004671341749
KIF22,27.904720822490795
EIF4E,9.673768668843943
PHF2,26.805860486628898
SORD2P,0.16227235062453502
CASKIN2,15.715848049019899
SLC7A3,0.050574157533786045
MAVS,32.48142131388593
DUOX2,1.1380734849771004
AP2S1,316.44588701655357
DHRS7B,25.043651858709048
NOC4L,35.739010021866335
CR2,0.0
PARP16,21.131719726150283
FAM189A1,0.01603072934786675
ADAT2,4.945414672811399
CYP3A4,0.12209812789710159
C15orf48,3.0879423699642627
HMGN2P46,0.23494543759338485
SNORA41B,0.0
HEIH,36.84459507018159
SREBF2,46.85075048600681
PLEKHA5,26.199893818966203
HOXA3,7.163605351937543
GAGE5,0.0
GAGE2C,0.0
EIF2S1,62.913838028516075
EFNB2,3.879551197917856
OR5AC2,0.0
LINC01491,0.0
ELMO3,3.5512579387481202
METTL27,17.942459094299156
USP17L15,0.0
SMARCD3,86.57805124972276
NCR2,0.0
GAS6,455.67328037021974
SLAMF9,1.9874445050151566
CALML4,4.761826987986963
NDUFAF4P1,0.0
OR10G9,0.0
PRR35,0.0
SSMEM1,0.0
MYPN,0.03451287225510388
YAP1,91.44377980785661
TRIM49D2,0.0
CCDC28A,37.37524899260889
USP48,53.01730235196672
ARHGAP40,0.0
OR4C3,0.0
DDX19A,54.52285313216588
ZNF679,0.0722303538995617
ACOT12,0.4340746483628501
MADCAM1,0.5875922884392637
ZNF823,5.621456920998734
SAT1,465.51726788956495
H2AC2P,0.0
PWAR6,4.487185553421189
DCAF13P3,0.6502213803235881
CLOCK,10.5451830335975
C19orf57,2.2768199485428493
MSRB1,65.70209837386021
SP140,0.31740034930065386
TRIM9,5.3897602171720544
MARCHF10,0.0
GSR,59.96319439104585
PHKG1,13.932021693444746
LAIR2,0.0
CERNA1,2.084986189274453
PTP4A3,8.462055967501092
FAM214A,22.558866965920313
LINC02490,0.0
CAPN1,218.44160038338308
P3H2,7.226518480836564
GLIPR1L1,1.931484036870532
RSAD1,51.64332983754213
SRGAP1,6.730743078558725
RPTOR,16.022674129083583
ATOH8,4.4009706969485505
CCDC22,18.423180378697207
NEIL3,0.0
CWC27,11.799862696006716
RTP4,10.783111213969143
KCNV2,0.15590215504216692
TREML4,0.0
LYSMD3,18.271059506734364
HAPLN3,14.9352882827397
MPZL2,0.21302063593590934
IL20RB,19.372945178943127
RNF6,32.16835834880585
PLOD2,192.65703871625433
NFIX,46.78781272194554
TRAF1,11.657343311537684
PLEKHG2,34.03454270698992
ABHD16B,14.275581115753013
C11orf52,0.0
ACY3,0.0
CDKN2AIPNL,35.85419479973821
MSANTD3,68.0674556458987
DPH6,4.014545632511999
TLDC2,0.43345127644083553
VPS28,99.82356719452437
EFCAB6,1.9318017804916496
SNORD13D,0.0
LINC00926,3.9587745951247846
LINC01413,0.0
POU4F2,0.0
PKNOX1,20.19649498419013
MYZAP,6.230365021685129
GCOM1,0.050022818751007586
PLA2G12B,0.0
HSP90AB4P,0.5054511973998674
USP47,25.58545357205268
PF4V1,0.0
PF4,0.0
PER1,41.12516141755385
SERPINF1,537.2488682820731
FTSJ1,71.09478884553764
SMCO2,0.8898189037784053
MLPH,19.386443953366403
LINC02349,0.0
PON3,9.978523323983529
RYR3,0.26867541468805334
GOLGA2P11,0.03878854165888046
MGC15885,0.19556797332287373
MRPS12,21.559040868688218
TNN,1.596054117935161
TSPAN9,46.61628510517554
CXCR2,0.0
KIF17,1.6612274641968663
PHC1,5.946045103147118
ECM1,370.70331102693086
APH1B,32.446536465980685
WASF3,21.26723856393687
STARD10,37.06409050752474
CEACAM16,0.0
TXNL4A,34.333363010952816
LINC02568,0.37602978259339925
PTPRJ,6.525574497530381
DKK4,0.0
C1GALT1,40.68092047883052
HES7,1.2033841477206362
SLC38A2,374.135909965739
ARHGAP18,27.680547769923297
TXNDC2,0.0
PLXNA1,46.30520996639248
TEX22,0.7355292039489388
LINC01638,1.1549486179654402
CD300LG,0.19347857189848405
GRID1,1.5451872294964257
UNC5B,11.717349745418062
ATG4D,13.89113458034035
SYT5,0.08642272682154226
GPC3,327.43658912502866
SNORA24B,0.0
ARHGAP1,159.60614036154823
USP17L27,0.0
CCDC198,0.0
CDH13,15.918563761946928
SLC22A12,0.0
INSL3,0.5351534967404878
NPSR1,0.0
LRCH4,27.004785375179345
SNORD13E,0.0
KIF18B,0.5983116949883022
PKP1,0.16623457251421067
ACADSB,15.629662226912528
AARS1,132.2070788199028
OCRL,33.43255864075332
SLC22A18AS,4.312646394611233
H2AC11,3.636464724838977
H2BC3,0.0
METTL14,15.166308108844584
H3C14,0.0
H2BC11,4.706235532665828
KCNF1,0.0
SCARNA14,0.0
NEURL2,1.3233455278751196
SNORD18C,38.854540073046316
SNORD18B,0.0
SNORD16,21.505143266516505
SNORD18A,6.467712260606467
ZWILCH,12.432215786978105
LINC01169,0.5409078354151167
LINC02206,0.6323182377687887
USPL1,21.28055227593454
INTS9,15.488468834610222
METTL15,6.586365079596326
VRK1,16.810995938948558
RIC3,0.23411120634434604
ADH7,0.18887770473193685
TGM4,0.033387895150623355
C1RL,115.77275362514541
AACS,25.37623591193109
CCNF,5.833173114471317
ANK3,0.840898696587022
ZFX,16.200555855871134
FAM155A,0.5620758253037035
ASIC3,5.820661530990911
C12orf71,0.4686748014932222
AATK,0.36995267152551975
IGDCC3,0.05097273792416716
EWSAT1,0.2688478968185586
LAMTOR2,151.6423357720292
NDUFB7,284.337555830774
PAQR5,2.572385558195754
SFRP2,1070.0969269655968
HIVEP3,1.7032263846404063
DRAIC,0.0
PCAT29,0.0
LINC00593,0.0
CHAT,0.0
LANCL3,0.08872033279295564
DSC1,0.0
KLK7,0.0
C17orf49,0.0
CD300LB,0.19727226938668962
LINC02205,0.0
LINC02204,0.5648656996162854
SALRNA3,0.0
SALRNA2,0.6026304986286277
LRRC49,8.820392220896462
SLC20A2,38.785857805240425
OVGP1,12.163775790666989
MRPS11,18.40221222282149
CYTH4,5.045066249794774
CCDC15,1.840888720555618
TBC1D22B,16.6741403936867
HAX1,169.52229588383992
ANLN,12.129523786140537
MFRP,0.0
GHSR,0.0
GRM3,0.2919190176240903
GRIN2D,2.4445996665359213
GRM6,0.5825558527941239
GRM5,0.05622002461721752
CPLX2,0.0
PERP,126.36920650204716
PRDM16,0.46845926927823345
TP53AIP1,0.06574787369190425
ZFAND2A,12.272447182426394
ATP9B,17.328296832461806
GUSBP16,0.022974721315459894
CELF6,14.64258701615599
REG4,0.0
MIXL1,0.0
LINC00909,6.32063417523286
MANCR,0.3247775166732086
MVK,23.69173455151557
SOWAHD,0.9811699714232721
LINC02259,1.4372693912458816
APLNR,26.865368265161024
JAK3,5.582180806449085
LGI4,10.670636389552756
UBXN1,220.01216318877505
PPP1R18,19.867406430508584
ANGPTL4,136.2814690809947
AKAP4,0.0
FAM118B,38.28712609121554
S100A8,5.612477581518008
S100A7,0.2638344162252055
S100A5,1.275323544344937
S100A4,1421.0553557645667
INSYN1,8.791065208591313
PSMD1,112.36799038032603
TWF1,70.11605367866119
DHCR7,26.119607206295353
PPM1H,2.3499822205023495
PLEKHB1,5.028115038324324
OR10H3,0.0
OR11A1,0.0
RPL21,160.10308981691696
ALOX12,4.731812899691186
MCHR2,0.0
SF3B3,42.95236273771515
SLC25A38,74.72039307261802
SMARCA2,42.12698946603696
KLK8,0.0
AMIGO1,8.957718442808762
MYORG,1.5098351096964064
LUZP4,0.2593011788330199
DDX20,16.977744684091974
SLC22A2,0.09396842221719649
PPIAP46,5.543753366234114
LINC02255,0.0
ATR,7.9082409658678
RPL19,2653.6920470855694
RPL18A,891.3762272100025
ZAP70,0.623118169032082
RPL23,798.6943452641939
SYT4,0.05751268524421401
NRF1,18.57157377688428
TOX3,0.08668195639334725
CSH1,0.0
TACR1,0.04532837988010139
TUFM,245.78753865549365
CXorf51B,0.0
PTBP3,27.024731640292142
CNOT10,31.21731529613397
LINC01605,5.927003197018789
MISP,0.47078668101468213
HNRNPA1,359.0539060059836
RBM5,96.9749680623195
SLC5A8,0.0
PFDN5,1065.7154075925177
EZH1,47.5411053388632
LGR4,20.028348967011357
CLGN,3.2888614790823105
LINC01606,0.0
AP5S1,13.068524409293161
FUT10,7.498862890257709
SLC39A11,24.59142019390931
SPSB2,15.767836442237146
CNDP1,0.18251434045710488
DNM1P35,1.3327077408314418
GPRC5A,45.449386407429444
SMIM22,0.0
SRA1,63.69344013296863
CLECL1,0.0
TYRO3P,0.0
PSMA6,222.96652617761498
PSMA5,72.183229036952
WWP1,25.830400975181966
SERPINB5,0.17507341772716656
SCAPER,4.443794981917269
KLHL3,2.8174057726543285
DESI2,53.09772739845499
PCNX4,12.845282190054656
RAB24,64.19353889979311
KLHL18,13.762429702090998
CEP135,8.555618300418043
VTA1,23.415927656243056
PRM2,0.0
NIPAL2,21.628867721704218
NUDT2,42.22062398958687
LINC00597,0.4536471525475477
CELSR3,0.7208629268923658
UGT2B4,0.0
DAPK2,5.075254141042407
OMP,0.4601014819537121
PCSK5,10.355705232885354
OCM2,0.0
NR4A2,21.678571841246477
PHLPP2,9.082357421853297
STK40,41.32979332043946
CFAP100,0.0
DDAH1,54.17334024558679
TMED3,66.12837256688127
ACCS,30.363220971549882
ZNF736,4.081332903871935
SKIL,20.23112893112409
LINC00927,0.0
STK24,51.098948099867684
SLC4A1,0.0
WNT2,10.537708059455428
ZNF618,21.24313659865931
MDFI,5.804357156954521
SMAD6,13.919464076014803
MAB21L1,8.154311476445416
LYL1,5.27330354806368
LPA,0.035199802382401855
APOBEC3C,120.59078864116765
TSKS,4.395532604295656
ZNF638,53.68012061909783
RILPL2,43.23778768334362
FARSB,18.953641470909062
USP17L9P,0.0
SMOX,43.55891447145423
LINC01583,0.0
ANKRD52,40.26208623006261
LCLAT1,5.076952822656578
CABP4,0.26085495404612397
SCRIB,16.08853518009786
ADAMTS7P1,0.04542844252884334
UBE2Q2P2,0.5929795130876918
SEPTIN14,0.0
GOLGA2P10,0.08248430590337645
GOLGA6L17P,0.062343687447322035
